Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,Category
3849.0,All,82,4.0,356,3,2,2,322,Other
3849.0,Country 1,82,4.0,356,3,2,2,322,Other
3850.0,All,173,1.0,89,4,4,4,444,Lost Cheap Customers
3850.0,Country 2,173,1.0,89,4,4,4,444,Lost Cheap Customers
3851.0,All,142,2.0,178,4,3,3,433,Other
3851.0,Country 2,142,2.0,178,4,3,3,433,Other
3852.0,All,21,6.0,534,2,2,1,221,Big Spenders
3852.0,Country 2,21,6.0,534,2,2,1,221,Big Spenders
3853.0,All,21,6.0,534,2,2,1,221,Big Spenders
3853.0,Country 2,21,6.0,534,2,2,1,221,Big Spenders
3854.0,All,21,6.0,534,2,2,1,221,Big Spenders
3854.0,Country 2,21,6.0,534,2,2,1,221,Big Spenders
3855.0,All,21,6.0,594,2,2,1,221,Big Spenders
3855.0,Country 1,21,6.0,594,2,2,1,221,Big Spenders
3856.0,All,21,6.0,534,2,2,1,221,Big Spenders
3856.0,Country 1,21,6.0,534,2,2,1,221,Big Spenders
3857.0,All,21,6.0,234,2,2,2,222,Other
3857.0,Country 1,21,6.0,234,2,2,2,222,Other
3858.0,All,173,1.0,39,4,4,4,444,Lost Cheap Customers
3858.0,Country 1,173,1.0,39,4,4,4,444,Lost Cheap Customers
3861.0,All,142,2.0,78,4,3,4,434,Other
3861.0,Country 1,142,2.0,78,4,3,4,434,Other
3863.0,All,21,6.0,234,2,2,2,222,Other
3863.0,Country 1,21,6.0,234,2,2,2,222,Other
3864.0,All,21,6.0,534,2,2,1,221,Big Spenders
3864.0,Country 1,21,6.0,534,2,2,1,221,Big Spenders
3866.0,All,21,6.0,234,2,2,2,222,Other
3866.0,Country 1,21,6.0,234,2,2,2,222,Other
3867.0,All,21,6.0,234,2,2,2,222,Other
3867.0,Country 1,21,6.0,234,2,2,2,222,Other
3869.0,All,21,6.0,534,2,2,1,221,Big Spenders
3869.0,Country 1,21,6.0,534,2,2,1,221,Big Spenders
3871.0,All,173,1.0,39,4,4,4,444,Lost Cheap Customers
3871.0,Country 1,173,1.0,39,4,4,4,444,Lost Cheap Customers
3872.0,All,173,1.0,39,4,4,4,444,Lost Cheap Customers
3872.0,Country 1,173,1.0,39,4,4,4,444,Lost Cheap Customers
3873.0,All,81,4.0,156,3,2,3,323,Other
3873.0,Country 1,81,4.0,156,3,2,3,323,Other
3874.0,All,141,2.0,178,4,3,3,433,Other
3874.0,Country 2,141,2.0,178,4,3,3,433,Other
3875.0,All,80,4.0,356,3,2,2,322,Other
3875.0,Country 2,80,4.0,356,3,2,2,322,Other
3876.0,All,111,3.0,267,3,3,2,332,Other
3876.0,Country 2,111,3.0,267,3,3,2,332,Other
3877.0,All,80,4.0,356,3,2,2,322,Other
3877.0,Country 2,80,4.0,356,3,2,2,322,Other
3878.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3878.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3879.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3879.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3880.0,All,141,2.0,178,4,3,3,433,Other
3880.0,Country 2,141,2.0,178,4,3,3,433,Other
3881.0,All,141,2.0,178,4,3,3,433,Other
3881.0,Country 2,141,2.0,178,4,3,3,433,Other
3882.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3882.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3883.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3883.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3884.0,All,49,5.0,445,3,2,1,321,Big Spenders
3884.0,Country 2,49,5.0,445,3,2,1,321,Big Spenders
3885.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3885.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3886.0,All,141,2.0,178,4,3,3,433,Other
3886.0,Country 2,141,2.0,178,4,3,3,433,Other
3887.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3887.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3888.0,All,49,5.0,445,3,2,1,321,Big Spenders
3888.0,Country 2,49,5.0,445,3,2,1,321,Big Spenders
3889.0,All,141,2.0,178,4,3,3,433,Other
3889.0,Country 2,141,2.0,178,4,3,3,433,Other
3890.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3890.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3891.0,All,141,2.0,178,4,3,3,433,Other
3891.0,Country 2,141,2.0,178,4,3,3,433,Other
3892.0,All,20,6.0,534,2,2,1,221,Big Spenders
3892.0,Country 2,20,6.0,534,2,2,1,221,Big Spenders
3893.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3893.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3894.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3894.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3895.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3895.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3896.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3896.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3897.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3897.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3898.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3898.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3899.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3899.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3900.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3900.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3901.0,All,141,2.0,178,4,3,3,433,Other
3901.0,Country 2,141,2.0,178,4,3,3,433,Other
3902.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3902.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3903.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3903.0,Country 2,172,1.0,89,4,4,4,444,Lost Cheap Customers
3904.0,All,82,3.0,267,3,3,2,332,Other
3904.0,Country 2,82,3.0,267,3,3,2,332,Other
3905.0,All,141,2.0,78,4,3,4,434,Other
3905.0,Country 1,141,2.0,78,4,3,4,434,Other
3906.0,All,80,4.0,156,3,2,3,323,Other
3906.0,Country 1,80,4.0,156,3,2,3,323,Other
3907.0,All,141,2.0,78,4,3,4,434,Other
3907.0,Country 1,141,2.0,78,4,3,4,434,Other
3908.0,All,141,2.0,78,4,3,4,434,Other
3908.0,Country 1,141,2.0,78,4,3,4,434,Other
3909.0,All,111,3.0,117,3,3,3,333,Other
3909.0,Country 1,111,3.0,117,3,3,3,333,Other
3910.0,All,80,4.0,156,3,2,3,323,Other
3910.0,Country 1,80,4.0,156,3,2,3,323,Other
3915.0,All,172,1.0,39,4,4,4,444,Lost Cheap Customers
3915.0,Country 1,172,1.0,39,4,4,4,444,Lost Cheap Customers
3916.0,All,141,2.0,78,4,3,4,434,Other
3916.0,Country 1,141,2.0,78,4,3,4,434,Other
3917.0,All,141,2.0,78,4,3,4,434,Other
3917.0,Country 1,141,2.0,78,4,3,4,434,Other
3918.0,All,141,2.0,78,4,3,4,434,Other
3918.0,Country 1,141,2.0,78,4,3,4,434,Other
3920.0,All,20,6.0,234,2,2,2,222,Other
3920.0,Country 1,20,6.0,234,2,2,2,222,Other
3921.0,All,111,3.0,267,3,3,2,332,Other
3921.0,Country 1,111,3.0,267,3,3,2,332,Other
3922.0,All,141,2.0,178,4,3,3,433,Other
3922.0,Country 1,141,2.0,178,4,3,3,433,Other
3923.0,All,20,6.0,534,2,2,1,221,Big Spenders
3923.0,Country 1,20,6.0,534,2,2,1,221,Big Spenders
3924.0,All,20,6.0,584,2,2,1,221,Big Spenders
3924.0,Country 1,20,6.0,584,2,2,1,221,Big Spenders
3925.0,All,20,6.0,534,2,2,1,221,Big Spenders
3925.0,Country 1,20,6.0,534,2,2,1,221,Big Spenders
3926.0,All,20,6.0,534,2,2,1,221,Big Spenders
3926.0,Country 1,20,6.0,534,2,2,1,221,Big Spenders
3928.0,All,20,6.0,534,2,2,1,221,Big Spenders
3928.0,Country 1,20,6.0,534,2,2,1,221,Big Spenders
3931.0,All,172,1.0,39,4,4,4,444,Lost Cheap Customers
3931.0,Country 1,172,1.0,39,4,4,4,444,Lost Cheap Customers
3932.0,All,80,4.0,156,3,2,3,323,Other
3932.0,Country 1,80,4.0,156,3,2,3,323,Other
3933.0,All,172,1.0,39,4,4,4,444,Lost Cheap Customers
3933.0,Country 1,172,1.0,39,4,4,4,444,Lost Cheap Customers
3935.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3935.0,Country 1,172,1.0,89,4,4,4,444,Lost Cheap Customers
3936.0,All,172,1.0,39,4,4,4,444,Lost Cheap Customers
3936.0,Country 1,172,1.0,39,4,4,4,444,Lost Cheap Customers
3937.0,All,172,1.0,39,4,4,4,444,Lost Cheap Customers
3937.0,Country 1,172,1.0,39,4,4,4,444,Lost Cheap Customers
3938.0,All,80,4.0,156,3,2,3,323,Other
3938.0,Country 1,80,4.0,156,3,2,3,323,Other
3939.0,All,172,1.0,89,4,4,4,444,Lost Cheap Customers
3939.0,Country 1,172,1.0,89,4,4,4,444,Lost Cheap Customers
3940.0,All,80,4.0,356,3,2,2,322,Other
3940.0,Country 1,80,4.0,356,3,2,2,322,Other
3942.0,All,19,6.0,534,2,2,1,221,Big Spenders
3942.0,Country 2,19,6.0,534,2,2,1,221,Big Spenders
3943.0,All,48,5.0,445,3,2,1,321,Big Spenders
3943.0,Country 2,48,5.0,445,3,2,1,321,Big Spenders
3944.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3944.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3945.0,All,110,3.0,267,3,3,2,332,Other
3945.0,Country 2,110,3.0,267,3,3,2,332,Other
3946.0,All,19,6.0,534,2,2,1,221,Big Spenders
3946.0,Country 2,19,6.0,534,2,2,1,221,Big Spenders
3947.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3947.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3948.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3948.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3949.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3949.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3950.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3950.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3951.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3951.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3953.0,All,171,1.0,89,4,4,4,444,Lost Cheap Customers
3953.0,Country 2,171,1.0,89,4,4,4,444,Lost Cheap Customers
3954.0,All,140,2.0,178,4,3,3,433,Other
3954.0,Country 2,140,2.0,178,4,3,3,433,Other
3957.0,All,171,1.0,39,4,4,4,444,Lost Cheap Customers
3957.0,Country 1,171,1.0,39,4,4,4,444,Lost Cheap Customers
3958.0,All,140,2.0,78,4,3,4,434,Other
3958.0,Country 1,140,2.0,78,4,3,4,434,Other
3959.0,All,19,6.0,534,2,2,1,221,Big Spenders
3959.0,Country 1,19,6.0,534,2,2,1,221,Big Spenders
3960.0,All,48,5.0,445,3,2,1,321,Big Spenders
3960.0,Country 1,48,5.0,445,3,2,1,321,Big Spenders
3961.0,All,48,5.0,445,3,2,1,321,Big Spenders
3961.0,Country 1,48,5.0,445,3,2,1,321,Big Spenders
3962.0,All,110,3.0,267,3,3,2,332,Other
3962.0,Country 1,110,3.0,267,3,3,2,332,Other
3963.0,All,140,2.0,178,4,3,3,433,Other
3963.0,Country 1,140,2.0,178,4,3,3,433,Other
3965.0,All,19,6.0,534,2,2,1,221,Big Spenders
3965.0,Country 1,19,6.0,534,2,2,1,221,Big Spenders
3967.0,All,140,2.0,198,4,3,2,432,Other
3967.0,Country 1,140,2.0,198,4,3,2,432,Other
3968.0,All,140,2.0,178,4,3,3,433,Other
3968.0,Country 1,140,2.0,178,4,3,3,433,Other
3971.0,All,140,2.0,178,4,3,3,433,Other
3971.0,Country 1,140,2.0,178,4,3,3,433,Other
3972.0,All,171,1.0,39,4,4,4,444,Lost Cheap Customers
3972.0,Country 1,171,1.0,39,4,4,4,444,Lost Cheap Customers
3973.0,All,139,2.0,178,4,3,3,433,Other
3973.0,Country 2,139,2.0,178,4,3,3,433,Other
3974.0,All,18,6.0,534,2,2,1,221,Big Spenders
3974.0,Country 2,18,6.0,534,2,2,1,221,Big Spenders
3975.0,All,18,6.0,534,2,2,1,221,Big Spenders
3975.0,Country 2,18,6.0,534,2,2,1,221,Big Spenders
3976.0,All,170,1.0,89,4,4,4,444,Lost Cheap Customers
3976.0,Country 2,170,1.0,89,4,4,4,444,Lost Cheap Customers
3977.0,All,170,1.0,89,4,4,4,444,Lost Cheap Customers
3977.0,Country 2,170,1.0,89,4,4,4,444,Lost Cheap Customers
3978.0,All,170,1.0,89,4,4,4,444,Lost Cheap Customers
3978.0,Country 2,170,1.0,89,4,4,4,444,Lost Cheap Customers
3979.0,All,18,6.0,234,2,2,2,222,Other
3979.0,Country 1,18,6.0,234,2,2,2,222,Other
3981.0,All,170,1.0,39,4,4,4,444,Lost Cheap Customers
3981.0,Country 1,170,1.0,39,4,4,4,444,Lost Cheap Customers
3983.0,All,170,1.0,39,4,4,4,444,Lost Cheap Customers
3983.0,Country 1,170,1.0,39,4,4,4,444,Lost Cheap Customers
3984.0,All,47,5.0,195,3,2,2,322,Other
3984.0,Country 1,47,5.0,195,3,2,2,322,Other
3985.0,All,47,5.0,195,3,2,2,322,Other
3985.0,Country 1,47,5.0,195,3,2,2,322,Other
3986.0,All,18,6.0,234,2,2,2,222,Other
3986.0,Country 1,18,6.0,234,2,2,2,222,Other
3987.0,All,170,1.0,89,4,4,4,444,Lost Cheap Customers
3987.0,Country 1,170,1.0,89,4,4,4,444,Lost Cheap Customers
3988.0,All,18,6.0,294,2,2,2,222,Other
3988.0,Country 1,18,6.0,294,2,2,2,222,Other
3990.0,All,170,1.0,89,4,4,4,444,Lost Cheap Customers
3990.0,Country 1,170,1.0,89,4,4,4,444,Lost Cheap Customers
3991.0,All,170,1.0,39,4,4,4,444,Lost Cheap Customers
3991.0,Country 1,170,1.0,39,4,4,4,444,Lost Cheap Customers
3994.0,All,139,2.0,78,4,3,4,434,Other
3994.0,Country 1,139,2.0,78,4,3,4,434,Other
3995.0,All,108,3.0,267,3,3,2,332,Other
3995.0,Country 2,108,3.0,267,3,3,2,332,Other
3996.0,All,108,3.0,267,3,3,2,332,Other
3996.0,Country 2,108,3.0,267,3,3,2,332,Other
3997.0,All,138,2.0,78,4,3,4,434,Other
3997.0,Country 1,138,2.0,78,4,3,4,434,Other
3998.0,All,169,1.0,39,4,4,4,444,Lost Cheap Customers
3998.0,Country 1,169,1.0,39,4,4,4,444,Lost Cheap Customers
4001.0,All,46,5.0,445,3,2,1,321,Big Spenders
4001.0,Country 1,46,5.0,445,3,2,1,321,Big Spenders
4002.0,All,17,6.0,534,1,2,1,121,Big Spenders
4002.0,Country 1,17,6.0,534,1,2,1,121,Big Spenders
4003.0,All,138,2.0,198,4,3,2,432,Other
4003.0,Country 1,138,2.0,198,4,3,2,432,Other
4004.0,All,77,4.0,156,3,2,3,323,Other
4004.0,Country 1,77,4.0,156,3,2,3,323,Other
4005.0,All,169,1.0,39,4,4,4,444,Lost Cheap Customers
4005.0,Country 1,169,1.0,39,4,4,4,444,Lost Cheap Customers
4006.0,All,169,1.0,39,4,4,4,444,Lost Cheap Customers
4006.0,Country 1,169,1.0,39,4,4,4,444,Lost Cheap Customers
4007.0,All,169,1.0,39,4,4,4,444,Lost Cheap Customers
4007.0,Country 1,169,1.0,39,4,4,4,444,Lost Cheap Customers
4008.0,All,168,1.0,89,4,4,4,444,Lost Cheap Customers
4008.0,Country 2,168,1.0,89,4,4,4,444,Lost Cheap Customers
4009.0,All,16,6.0,534,1,2,1,121,Big Spenders
4009.0,Country 2,16,6.0,534,1,2,1,121,Big Spenders
4010.0,All,168,1.0,89,4,4,4,444,Lost Cheap Customers
4010.0,Country 2,168,1.0,89,4,4,4,444,Lost Cheap Customers
4011.0,All,168,1.0,89,4,4,4,444,Lost Cheap Customers
4011.0,Country 2,168,1.0,89,4,4,4,444,Lost Cheap Customers
4012.0,All,168,1.0,39,4,4,4,444,Lost Cheap Customers
4012.0,Country 1,168,1.0,39,4,4,4,444,Lost Cheap Customers
4014.0,All,16,6.0,234,1,2,2,122,Other
4014.0,Country 1,16,6.0,234,1,2,2,122,Other
4015.0,All,137,2.0,178,4,3,3,433,Other
4015.0,Country 1,137,2.0,178,4,3,3,433,Other
4017.0,All,16,6.0,594,1,2,1,121,Big Spenders
4017.0,Country 1,16,6.0,594,1,2,1,121,Big Spenders
4019.0,All,75,4.0,356,3,2,2,322,Other
4019.0,Country 2,75,4.0,356,3,2,2,322,Other
4021.0,All,167,1.0,89,4,4,4,444,Lost Cheap Customers
4021.0,Country 2,167,1.0,89,4,4,4,444,Lost Cheap Customers
4023.0,All,136,2.0,78,4,3,4,434,Other
4023.0,Country 1,136,2.0,78,4,3,4,434,Other
4024.0,All,44,5.0,445,3,2,1,321,Big Spenders
4024.0,Country 1,44,5.0,445,3,2,1,321,Big Spenders
4025.0,All,44,5.0,445,3,2,1,321,Big Spenders
4025.0,Country 1,44,5.0,445,3,2,1,321,Big Spenders
4027.0,All,167,1.0,39,4,4,4,444,Lost Cheap Customers
4027.0,Country 1,167,1.0,39,4,4,4,444,Lost Cheap Customers
4028.0,All,167,1.0,99,4,4,3,443,Other
4028.0,Country 1,167,1.0,99,4,4,3,443,Other
4030.0,All,75,4.0,156,3,2,3,323,Other
4030.0,Country 1,75,4.0,156,3,2,3,323,Other
4031.0,All,75,4.0,156,3,2,3,323,Other
4031.0,Country 1,75,4.0,156,3,2,3,323,Other
4032.0,All,167,1.0,89,4,4,4,444,Lost Cheap Customers
4032.0,Country 1,167,1.0,89,4,4,4,444,Lost Cheap Customers
4033.0,All,14,6.0,484,1,2,1,121,Big Spenders
4033.0,Country 2,14,6.0,484,1,2,1,121,Big Spenders
4034.0,All,105,3.0,267,3,3,2,332,Other
4034.0,Country 2,105,3.0,267,3,3,2,332,Other
4035.0,All,43,5.0,445,3,2,1,321,Big Spenders
4035.0,Country 2,43,5.0,445,3,2,1,321,Big Spenders
4036.0,All,14,6.0,534,1,2,1,121,Big Spenders
4036.0,Country 2,14,6.0,534,1,2,1,121,Big Spenders
4037.0,All,166,1.0,89,4,4,4,444,Lost Cheap Customers
4037.0,Country 2,166,1.0,89,4,4,4,444,Lost Cheap Customers
4038.0,All,135,2.0,178,4,3,3,433,Other
4038.0,Country 2,135,2.0,178,4,3,3,433,Other
4040.0,All,105,3.0,117,3,3,3,333,Other
4040.0,Country 1,105,3.0,117,3,3,3,333,Other
4041.0,All,135,2.0,78,4,3,4,434,Other
4041.0,Country 1,135,2.0,78,4,3,4,434,Other
4045.0,All,14,6.0,234,1,2,2,122,Other
4045.0,Country 1,14,6.0,234,1,2,2,122,Other
4046.0,All,14,6.0,234,1,2,2,122,Other
4046.0,Country 1,14,6.0,234,1,2,2,122,Other
4047.0,All,14,6.0,234,1,2,2,122,Other
4047.0,Country 1,14,6.0,234,1,2,2,122,Other
4048.0,All,14,6.0,594,1,2,1,121,Big Spenders
4048.0,Country 1,14,6.0,594,1,2,1,121,Big Spenders
4049.0,All,166,1.0,99,4,4,3,443,Other
4049.0,Country 1,166,1.0,99,4,4,3,443,Other
4050.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4050.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4051.0,All,134,2.0,178,4,3,3,433,Other
4051.0,Country 2,134,2.0,178,4,3,3,433,Other
4052.0,All,42,5.0,445,3,2,1,321,Big Spenders
4052.0,Country 2,42,5.0,445,3,2,1,321,Big Spenders
4053.0,All,134,2.0,178,4,3,3,433,Other
4053.0,Country 2,134,2.0,178,4,3,3,433,Other
4054.0,All,13,6.0,534,1,2,1,121,Big Spenders
4054.0,Country 2,13,6.0,534,1,2,1,121,Big Spenders
4055.0,All,13,6.0,534,1,2,1,121,Big Spenders
4055.0,Country 2,13,6.0,534,1,2,1,121,Big Spenders
4056.0,All,13,6.0,534,1,2,1,121,Big Spenders
4056.0,Country 2,13,6.0,534,1,2,1,121,Big Spenders
4057.0,All,13,6.0,534,1,2,1,121,Big Spenders
4057.0,Country 2,13,6.0,534,1,2,1,121,Big Spenders
4058.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4058.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4059.0,All,134,2.0,178,4,3,3,433,Other
4059.0,Country 2,134,2.0,178,4,3,3,433,Other
4060.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4060.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4061.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4061.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4062.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4062.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4063.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4063.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4064.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4064.0,Country 2,165,1.0,89,4,4,4,444,Lost Cheap Customers
4065.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4065.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4066.0,All,134,2.0,78,4,3,4,434,Other
4066.0,Country 1,134,2.0,78,4,3,4,434,Other
4067.0,All,134,2.0,78,4,3,4,434,Other
4067.0,Country 1,134,2.0,78,4,3,4,434,Other
4068.0,All,42,5.0,195,3,2,2,322,Other
4068.0,Country 1,42,5.0,195,3,2,2,322,Other
4070.0,All,42,5.0,445,3,2,1,321,Big Spenders
4070.0,Country 1,42,5.0,445,3,2,1,321,Big Spenders
4071.0,All,104,3.0,117,3,3,3,333,Other
4071.0,Country 1,104,3.0,117,3,3,3,333,Other
4072.0,All,134,2.0,78,4,3,4,434,Other
4072.0,Country 1,134,2.0,78,4,3,4,434,Other
4073.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4073.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4074.0,All,134,2.0,78,4,3,4,434,Other
4074.0,Country 1,134,2.0,78,4,3,4,434,Other
4075.0,All,104,3.0,267,3,3,2,332,Other
4075.0,Country 1,104,3.0,267,3,3,2,332,Other
4076.0,All,165,1.0,89,4,4,4,444,Lost Cheap Customers
4076.0,Country 1,165,1.0,89,4,4,4,444,Lost Cheap Customers
4077.0,All,42,5.0,445,3,2,1,321,Big Spenders
4077.0,Country 1,42,5.0,445,3,2,1,321,Big Spenders
4079.0,All,13,6.0,534,1,2,1,121,Big Spenders
4079.0,Country 1,13,6.0,534,1,2,1,121,Big Spenders
4080.0,All,13,6.0,534,1,2,1,121,Big Spenders
4080.0,Country 1,13,6.0,534,1,2,1,121,Big Spenders
4081.0,All,13,6.0,534,1,2,1,121,Big Spenders
4081.0,Country 1,13,6.0,534,1,2,1,121,Big Spenders
4084.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4084.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4085.0,All,73,4.0,356,3,2,2,322,Other
4085.0,Country 1,73,4.0,356,3,2,2,322,Other
4086.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4086.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4087.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4087.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4088.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4088.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4089.0,All,73,4.0,356,3,2,2,322,Other
4089.0,Country 1,73,4.0,356,3,2,2,322,Other
4090.0,All,73,4.0,156,3,2,3,323,Other
4090.0,Country 1,73,4.0,156,3,2,3,323,Other
4091.0,All,73,4.0,156,3,2,3,323,Other
4091.0,Country 1,73,4.0,156,3,2,3,323,Other
4092.0,All,73,4.0,156,3,2,3,323,Other
4092.0,Country 1,73,4.0,156,3,2,3,323,Other
4093.0,All,73,4.0,156,3,2,3,323,Other
4093.0,Country 1,73,4.0,156,3,2,3,323,Other
4094.0,All,73,4.0,156,3,2,3,323,Other
4094.0,Country 1,73,4.0,156,3,2,3,323,Other
4095.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4095.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4096.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4096.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4097.0,All,165,1.0,39,4,4,4,444,Lost Cheap Customers
4097.0,Country 1,165,1.0,39,4,4,4,444,Lost Cheap Customers
4099.0,All,42,5.0,195,3,2,2,322,Other
4099.0,Country 1,42,5.0,195,3,2,2,322,Other
4100.0,All,103,3.0,267,3,3,2,332,Other
4100.0,Country 2,103,3.0,267,3,3,2,332,Other
4101.0,All,133,2.0,178,4,3,3,433,Other
4101.0,Country 2,133,2.0,178,4,3,3,433,Other
4102.0,All,103,3.0,267,3,3,2,332,Other
4102.0,Country 2,103,3.0,267,3,3,2,332,Other
4103.0,All,41,5.0,445,3,2,1,321,Big Spenders
4103.0,Country 2,41,5.0,445,3,2,1,321,Big Spenders
4104.0,All,41,5.0,445,3,2,1,321,Big Spenders
4104.0,Country 2,41,5.0,445,3,2,1,321,Big Spenders
4105.0,All,12,6.0,534,1,2,1,121,Big Spenders
4105.0,Country 2,12,6.0,534,1,2,1,121,Big Spenders
4106.0,All,41,5.0,445,3,2,1,321,Big Spenders
4106.0,Country 2,41,5.0,445,3,2,1,321,Big Spenders
4107.0,All,103,3.0,267,3,3,2,332,Other
4107.0,Country 2,103,3.0,267,3,3,2,332,Other
4108.0,All,133,2.0,178,4,3,3,433,Other
4108.0,Country 2,133,2.0,178,4,3,3,433,Other
4110.0,All,133,2.0,78,4,3,4,434,Other
4110.0,Country 1,133,2.0,78,4,3,4,434,Other
4111.0,All,164,1.0,39,4,4,4,444,Lost Cheap Customers
4111.0,Country 1,164,1.0,39,4,4,4,444,Lost Cheap Customers
4112.0,All,12,6.0,234,1,2,2,122,Other
4112.0,Country 1,12,6.0,234,1,2,2,122,Other
4117.0,All,41,5.0,445,3,2,1,321,Big Spenders
4117.0,Country 1,41,5.0,445,3,2,1,321,Big Spenders
4118.0,All,72,4.0,356,3,2,2,322,Other
4118.0,Country 1,72,4.0,356,3,2,2,322,Other
4124.0,All,163,1.0,89,4,4,4,444,Lost Cheap Customers
4124.0,Country 2,163,1.0,89,4,4,4,444,Lost Cheap Customers
4125.0,All,102,3.0,267,3,3,2,332,Other
4125.0,Country 2,102,3.0,267,3,3,2,332,Other
4126.0,All,132,2.0,178,4,3,3,433,Other
4126.0,Country 2,132,2.0,178,4,3,3,433,Other
4127.0,All,163,1.0,89,4,4,4,444,Lost Cheap Customers
4127.0,Country 2,163,1.0,89,4,4,4,444,Lost Cheap Customers
4128.0,All,163,1.0,89,4,4,4,444,Lost Cheap Customers
