Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
4628.0,Country 1,20,5.0,445,2,2,1,221
4629.0,All,20,5.0,195,2,2,2,222
4629.0,Country 1,20,5.0,195,2,2,2,222
4630.0,All,111,2.0,78,3,3,4,334
4630.0,Country 1,111,2.0,78,3,3,4,334
4631.0,All,20,5.0,195,2,2,2,222
4631.0,Country 1,20,5.0,195,2,2,2,222
4632.0,All,20,5.0,395,2,2,1,221
4632.0,Country 1,20,5.0,395,2,2,1,221
4633.0,All,49,4.0,356,3,2,2,322
4633.0,Country 1,49,4.0,356,3,2,2,322
4635.0,All,20,5.0,255,2,2,2,222
4635.0,Country 1,20,5.0,255,2,2,2,222
4636.0,All,141,1.0,89,4,4,4,444
4636.0,Country 1,141,1.0,89,4,4,4,444
4637.0,All,141,1.0,99,4,4,3,443
4637.0,Country 1,141,1.0,99,4,4,3,443
4638.0,All,141,1.0,39,4,4,4,444
4638.0,Country 1,141,1.0,39,4,4,4,444
4640.0,All,48,4.0,356,3,2,2,322
4640.0,Country 2,48,4.0,356,3,2,2,322
4641.0,All,110,2.0,178,3,3,3,333
4641.0,Country 2,110,2.0,178,3,3,3,333
4642.0,All,48,4.0,356,3,2,2,322
4642.0,Country 2,48,4.0,356,3,2,2,322
4643.0,All,79,3.0,267,3,3,2,332
4643.0,Country 2,79,3.0,267,3,3,2,332
4644.0,All,19,5.0,445,2,2,1,221
4644.0,Country 2,19,5.0,445,2,2,1,221
4645.0,All,19,5.0,445,2,2,1,221
4645.0,Country 2,19,5.0,445,2,2,1,221
4646.0,All,140,1.0,89,4,4,4,444
4646.0,Country 2,140,1.0,89,4,4,4,444
4647.0,All,19,5.0,445,2,2,1,221
4647.0,Country 1,19,5.0,445,2,2,1,221
4649.0,All,19,5.0,445,2,2,1,221
4649.0,Country 1,19,5.0,445,2,2,1,221
4650.0,All,110,2.0,78,3,3,4,334
4650.0,Country 1,110,2.0,78,3,3,4,334
4651.0,All,19,5.0,445,2,2,1,221
4651.0,Country 1,19,5.0,445,2,2,1,221
4652.0,All,19,5.0,495,2,2,1,221
4652.0,Country 1,19,5.0,495,2,2,1,221
4653.0,All,140,1.0,39,4,4,4,444
4653.0,Country 1,140,1.0,39,4,4,4,444
4654.0,All,18,1.0,39,2,4,4,244
4654.0,Country 2,18,1.0,39,2,4,4,244
4655.0,All,47,4.0,356,3,2,2,322
4655.0,Country 2,47,4.0,356,3,2,2,322
4656.0,All,47,4.0,356,3,2,2,322
4656.0,Country 2,47,4.0,356,3,2,2,322
4657.0,All,18,5.0,445,2,2,1,221
4657.0,Country 2,18,5.0,445,2,2,1,221
4658.0,All,18,5.0,445,2,2,1,221
4658.0,Country 2,18,5.0,445,2,2,1,221
4659.0,All,139,1.0,89,4,4,4,444
4659.0,Country 2,139,1.0,89,4,4,4,444
4660.0,All,139,1.0,89,4,4,4,444
4660.0,Country 2,139,1.0,89,4,4,4,444
4661.0,All,139,1.0,89,4,4,4,444
4661.0,Country 2,139,1.0,89,4,4,4,444
4662.0,All,139,1.0,89,4,4,4,444
4662.0,Country 2,139,1.0,89,4,4,4,444
4663.0,All,47,4.0,356,3,2,2,322
4663.0,Country 1,47,4.0,356,3,2,2,322
4666.0,All,18,5.0,445,2,2,1,221
4666.0,Country 1,18,5.0,445,2,2,1,221
4667.0,All,47,4.0,396,3,2,1,321
4667.0,Country 1,47,4.0,396,3,2,1,321
4668.0,All,139,1.0,39,4,4,4,444
4668.0,Country 1,139,1.0,39,4,4,4,444
4671.0,All,139,1.0,39,4,4,4,444
4671.0,Country 1,139,1.0,39,4,4,4,444
4672.0,All,46,4.0,356,3,2,2,322
4672.0,Country 2,46,4.0,356,3,2,2,322
4673.0,All,17,5.0,445,1,2,1,121
4673.0,Country 2,17,5.0,445,1,2,1,121
4674.0,All,17,5.0,445,1,2,1,121
4674.0,Country 2,17,5.0,445,1,2,1,121
4675.0,All,17,5.0,445,1,2,1,121
4675.0,Country 2,17,5.0,445,1,2,1,121
4676.0,All,17,5.0,445,1,2,1,121
4676.0,Country 2,17,5.0,445,1,2,1,121
4677.0,All,138,1.0,89,4,4,4,444
4677.0,Country 2,138,1.0,89,4,4,4,444
4678.0,All,138,1.0,89,4,4,4,444
4678.0,Country 2,138,1.0,89,4,4,4,444
4680.0,All,138,1.0,89,4,4,4,444
4680.0,Country 2,138,1.0,89,4,4,4,444
4681.0,All,138,1.0,89,4,4,4,444
4681.0,Country 2,138,1.0,89,4,4,4,444
4682.0,All,138,1.0,89,4,4,4,444
4682.0,Country 2,138,1.0,89,4,4,4,444
4684.0,All,108,2.0,78,3,3,4,334
4684.0,Country 1,108,2.0,78,3,3,4,334
4686.0,All,17,5.0,195,1,2,2,122
4686.0,Country 1,17,5.0,195,1,2,2,122
4688.0,All,17,5.0,195,1,2,2,122
4688.0,Country 1,17,5.0,195,1,2,2,122
4689.0,All,17,5.0,195,1,2,2,122
4689.0,Country 1,17,5.0,195,1,2,2,122
4691.0,All,17,5.0,495,1,2,1,121
4691.0,Country 1,17,5.0,495,1,2,1,121
4692.0,All,17,5.0,495,1,2,1,121
4692.0,Country 1,17,5.0,495,1,2,1,121
4694.0,All,17,5.0,495,1,2,1,121
4694.0,Country 1,17,5.0,495,1,2,1,121
4695.0,All,138,1.0,39,4,4,4,444
4695.0,Country 1,138,1.0,39,4,4,4,444
4696.0,All,138,1.0,89,4,4,4,444
4696.0,Country 1,138,1.0,89,4,4,4,444
4697.0,All,45,4.0,356,3,2,2,322
4697.0,Country 2,45,4.0,356,3,2,2,322
4698.0,All,76,3.0,267,3,3,2,332
4698.0,Country 2,76,3.0,267,3,3,2,332
4699.0,All,45,4.0,356,3,2,2,322
4699.0,Country 2,45,4.0,356,3,2,2,322
4700.0,All,137,1.0,89,4,4,4,444
4700.0,Country 2,137,1.0,89,4,4,4,444
4701.0,All,137,1.0,89,4,4,4,444
4701.0,Country 2,137,1.0,89,4,4,4,444
4702.0,All,107,2.0,178,3,3,3,333
4702.0,Country 2,107,2.0,178,3,3,3,333
4703.0,All,16,5.0,445,1,2,1,121
4703.0,Country 2,16,5.0,445,1,2,1,121
4704.0,All,137,1.0,89,4,4,4,444
4704.0,Country 2,137,1.0,89,4,4,4,444
4705.0,All,137,1.0,89,4,4,4,444
4705.0,Country 2,137,1.0,89,4,4,4,444
4706.0,All,137,1.0,89,4,4,4,444
4706.0,Country 2,137,1.0,89,4,4,4,444
4707.0,All,137,1.0,89,4,4,4,444
4707.0,Country 2,137,1.0,89,4,4,4,444
4708.0,All,137,1.0,89,4,4,4,444
4708.0,Country 2,137,1.0,89,4,4,4,444
4709.0,All,137,1.0,89,4,4,4,444
4709.0,Country 2,137,1.0,89,4,4,4,444
4710.0,All,137,1.0,89,4,4,4,444
4710.0,Country 2,137,1.0,89,4,4,4,444
4711.0,All,137,1.0,89,4,4,4,444
4711.0,Country 2,137,1.0,89,4,4,4,444
4712.0,All,16,5.0,495,1,2,1,121
4712.0,Country 1,16,5.0,495,1,2,1,121
4715.0,All,76,3.0,117,3,3,3,333
4715.0,Country 1,76,3.0,117,3,3,3,333
4717.0,All,137,1.0,39,4,4,4,444
4717.0,Country 1,137,1.0,39,4,4,4,444
4718.0,All,76,3.0,117,3,3,3,333
4718.0,Country 1,76,3.0,117,3,3,3,333
4720.0,All,45,4.0,396,3,2,1,321
4720.0,Country 1,45,4.0,396,3,2,1,321
4723.0,All,45,4.0,396,3,2,1,321
4723.0,Country 1,45,4.0,396,3,2,1,321
4726.0,All,137,1.0,39,4,4,4,444
4726.0,Country 1,137,1.0,39,4,4,4,444
4727.0,All,137,1.0,39,4,4,4,444
4727.0,Country 1,137,1.0,39,4,4,4,444
4728.0,All,137,1.0,39,4,4,4,444
4728.0,Country 1,137,1.0,39,4,4,4,444
4729.0,All,136,1.0,89,4,4,4,444
4729.0,Country 2,136,1.0,89,4,4,4,444
4730.0,All,44,4.0,356,3,2,2,322
4730.0,Country 2,44,4.0,356,3,2,2,322
4731.0,All,136,1.0,89,4,4,4,444
4731.0,Country 2,136,1.0,89,4,4,4,444
4732.0,All,136,1.0,89,4,4,4,444
4732.0,Country 2,136,1.0,89,4,4,4,444
4733.0,All,75,3.0,117,3,3,3,333
4733.0,Country 1,75,3.0,117,3,3,3,333
4735.0,All,15,5.0,195,1,2,2,122
4735.0,Country 1,15,5.0,195,1,2,2,122
4736.0,All,106,2.0,178,3,3,3,333
4736.0,Country 1,106,2.0,178,3,3,3,333
4737.0,All,106,2.0,178,3,3,3,333
4737.0,Country 1,106,2.0,178,3,3,3,333
4738.0,All,44,4.0,356,3,2,2,322
4738.0,Country 1,44,4.0,356,3,2,2,322
4739.0,All,44,4.0,356,3,2,2,322
4739.0,Country 1,44,4.0,356,3,2,2,322
4741.0,All,44,4.0,356,3,2,2,322
4741.0,Country 1,44,4.0,356,3,2,2,322
4742.0,All,136,1.0,39,4,4,4,444
4742.0,Country 1,136,1.0,39,4,4,4,444
4745.0,All,14,5.0,445,1,2,1,121
4745.0,Country 2,14,5.0,445,1,2,1,121
4746.0,All,135,1.0,89,4,4,4,444
4746.0,Country 2,135,1.0,89,4,4,4,444
4747.0,All,14,5.0,195,1,2,2,122
4747.0,Country 2,14,5.0,195,1,2,2,122
4748.0,All,74,3.0,267,3,3,2,332
4748.0,Country 2,74,3.0,267,3,3,2,332
4749.0,All,14,5.0,445,1,2,1,121
4749.0,Country 2,14,5.0,445,1,2,1,121
4750.0,All,135,1.0,89,4,4,4,444
4750.0,Country 2,135,1.0,89,4,4,4,444
4751.0,All,135,1.0,39,4,4,4,444
4751.0,Country 2,135,1.0,39,4,4,4,444
4752.0,All,14,5.0,195,1,2,2,122
4752.0,Country 1,14,5.0,195,1,2,2,122
4755.0,All,135,1.0,39,4,4,4,444
4755.0,Country 1,135,1.0,39,4,4,4,444
4756.0,All,104,2.0,78,3,3,4,334
4756.0,Country 2,104,2.0,78,3,3,4,334
4757.0,All,104,2.0,78,3,3,4,334
4757.0,Country 2,104,2.0,78,3,3,4,334
4758.0,All,42,4.0,156,3,2,3,323
4758.0,Country 2,42,4.0,156,3,2,3,323
4759.0,All,42,4.0,356,3,2,2,322
4759.0,Country 2,42,4.0,356,3,2,2,322
4760.0,All,73,3.0,267,3,3,2,332
4760.0,Country 2,73,3.0,267,3,3,2,332
4761.0,All,104,2.0,178,3,3,3,333
4761.0,Country 2,104,2.0,178,3,3,3,333
4762.0,All,13,5.0,445,1,2,1,121
4762.0,Country 2,13,5.0,445,1,2,1,121
4763.0,All,13,5.0,445,1,2,1,121
4763.0,Country 2,13,5.0,445,1,2,1,121
4764.0,All,134,1.0,89,4,4,4,444
4764.0,Country 2,134,1.0,89,4,4,4,444
4765.0,All,134,1.0,39,4,4,4,444
4765.0,Country 2,134,1.0,39,4,4,4,444
4766.0,All,134,1.0,39,4,4,4,444
4766.0,Country 1,134,1.0,39,4,4,4,444
4767.0,All,42,4.0,156,3,2,3,323
4767.0,Country 1,42,4.0,156,3,2,3,323
4769.0,All,13,5.0,195,1,2,2,122
4769.0,Country 1,13,5.0,195,1,2,2,122
4770.0,All,13,5.0,445,1,2,1,121
4770.0,Country 1,13,5.0,445,1,2,1,121
4771.0,All,13,5.0,445,1,2,1,121
4771.0,Country 1,13,5.0,445,1,2,1,121
4772.0,All,73,3.0,297,3,3,2,332
4772.0,Country 1,73,3.0,297,3,3,2,332
4773.0,All,134,1.0,99,4,4,3,443
4773.0,Country 1,134,1.0,99,4,4,3,443
4774.0,All,41,4.0,156,3,2,3,323
4774.0,Country 2,41,4.0,156,3,2,3,323
4775.0,All,133,1.0,39,4,4,4,444
4775.0,Country 2,133,1.0,39,4,4,4,444
4776.0,All,41,4.0,156,3,2,3,323
4776.0,Country 1,41,4.0,156,3,2,3,323
4777.0,All,103,2.0,78,3,3,4,334
4777.0,Country 1,103,2.0,78,3,3,4,334
4780.0,All,12,5.0,495,1,2,1,121
4780.0,Country 1,12,5.0,495,1,2,1,121
4781.0,All,133,1.0,39,4,4,4,444
4781.0,Country 1,133,1.0,39,4,4,4,444
4782.0,All,133,1.0,39,4,4,4,444
4782.0,Country 1,133,1.0,39,4,4,4,444
4784.0,All,40,4.0,356,3,2,2,322
4784.0,Country 2,40,4.0,356,3,2,2,322
4785.0,All,132,1.0,89,4,4,4,444
4785.0,Country 2,132,1.0,89,4,4,4,444
4786.0,All,132,1.0,39,4,4,4,444
4786.0,Country 2,132,1.0,39,4,4,4,444
4788.0,All,71,3.0,267,3,3,2,332
4788.0,Country 1,71,3.0,267,3,3,2,332
4790.0,All,11,5.0,495,1,2,1,121
4790.0,Country 1,11,5.0,495,1,2,1,121
4791.0,All,11,5.0,495,1,2,1,121
4791.0,Country 1,11,5.0,495,1,2,1,121
4792.0,All,132,1.0,89,4,4,4,444
4792.0,Country 1,132,1.0,89,4,4,4,444
4794.0,All,10,5.0,445,1,2,1,121
4794.0,Country 2,10,5.0,445,1,2,1,121
4795.0,All,131,1.0,39,4,4,4,444
4795.0,Country 2,131,1.0,39,4,4,4,444
4796.0,All,39,4.0,356,3,2,2,322
4796.0,Country 2,39,4.0,356,3,2,2,322
4797.0,All,10,5.0,195,1,2,2,122
4797.0,Country 2,10,5.0,195,1,2,2,122
4798.0,All,131,1.0,39,4,4,4,444
4798.0,Country 2,131,1.0,39,4,4,4,444
4799.0,All,131,1.0,89,4,4,4,444
4799.0,Country 2,131,1.0,89,4,4,4,444
4800.0,All,39,4.0,156,3,2,3,323
4800.0,Country 1,39,4.0,156,3,2,3,323
4801.0,All,131,1.0,39,4,4,4,444
4801.0,Country 1,131,1.0,39,4,4,4,444
4802.0,All,10,5.0,195,1,2,2,122
4802.0,Country 1,10,5.0,195,1,2,2,122
4803.0,All,10,5.0,195,1,2,2,122
4803.0,Country 1,10,5.0,195,1,2,2,122
4804.0,All,10,5.0,195,1,2,2,122
4804.0,Country 1,10,5.0,195,1,2,2,122
4805.0,All,10,5.0,445,1,2,1,121
4805.0,Country 1,10,5.0,445,1,2,1,121
4806.0,All,10,5.0,445,1,2,1,121
4806.0,Country 1,10,5.0,445,1,2,1,121
4807.0,All,10,5.0,495,1,2,1,121
4807.0,Country 1,10,5.0,495,1,2,1,121
4808.0,All,100,2.0,78,3,3,4,334
4808.0,Country 2,100,2.0,78,3,3,4,334
4809.0,All,38,4.0,356,3,2,2,322
4809.0,Country 2,38,4.0,356,3,2,2,322
4810.0,All,100,2.0,178,3,3,3,333
4810.0,Country 2,100,2.0,178,3,3,3,333
4811.0,All,100,2.0,178,3,3,3,333
4811.0,Country 2,100,2.0,178,3,3,3,333
4812.0,All,130,1.0,89,4,4,4,444
4812.0,Country 2,130,1.0,89,4,4,4,444
4813.0,All,69,3.0,117,3,3,3,333
4813.0,Country 1,69,3.0,117,3,3,3,333
4814.0,All,55,5.0,195,3,2,2,322
4814.0,Country 1,55,5.0,195,3,2,2,322
4815.0,All,9,5.0,195,1,2,2,122
4815.0,Country 1,9,5.0,195,1,2,2,122
4816.0,All,9,5.0,195,1,2,2,122
4816.0,Country 1,9,5.0,195,1,2,2,122
4817.0,All,9,5.0,195,1,2,2,122
4817.0,Country 1,9,5.0,195,1,2,2,122
4818.0,All,9,5.0,435,1,2,1,121
4818.0,Country 1,9,5.0,435,1,2,1,121
4819.0,All,3,9.0,801,1,1,1,111
4819.0,Country 1,3,9.0,801,1,1,1,111
4821.0,All,38,4.0,356,3,2,2,322
4821.0,Country 1,38,4.0,356,3,2,2,322
4822.0,All,38,4.0,356,3,2,2,322
4822.0,Country 1,38,4.0,356,3,2,2,322
4823.0,All,38,4.0,356,3,2,2,322
4823.0,Country 1,38,4.0,356,3,2,2,322
4825.0,All,9,5.0,495,1,2,1,121
4825.0,Country 1,9,5.0,495,1,2,1,121
4826.0,All,69,3.0,117,3,3,3,333
4826.0,Country 1,69,3.0,117,3,3,3,333
4827.0,All,69,3.0,117,3,3,3,333
4827.0,Country 1,69,3.0,117,3,3,3,333
4828.0,All,130,1.0,39,4,4,4,444
4828.0,Country 1,130,1.0,39,4,4,4,444
4829.0,All,129,1.0,89,4,4,4,444
4829.0,Country 2,129,1.0,89,4,4,4,444
4830.0,All,129,1.0,89,4,4,4,444
4830.0,Country 2,129,1.0,89,4,4,4,444
4831.0,All,129,1.0,89,4,4,4,444
4831.0,Country 2,129,1.0,89,4,4,4,444
4832.0,All,129,1.0,89,4,4,4,444
4832.0,Country 2,129,1.0,89,4,4,4,444
4834.0,All,8,5.0,445,1,2,1,121
4834.0,Country 1,8,5.0,445,1,2,1,121
4835.0,All,37,4.0,156,3,2,3,323
4835.0,Country 1,37,4.0,156,3,2,3,323
4836.0,All,68,3.0,117,3,3,3,333
4836.0,Country 1,68,3.0,117,3,3,3,333
4837.0,All,37,4.0,356,3,2,2,322
4837.0,Country 1,37,4.0,356,3,2,2,322
4840.0,All,129,1.0,39,4,4,4,444
4840.0,Country 1,129,1.0,39,4,4,4,444
4841.0,All,129,1.0,39,4,4,4,444
4841.0,Country 1,129,1.0,39,4,4,4,444
4842.0,All,67,3.0,267,3,3,2,332
4842.0,Country 2,67,3.0,267,3,3,2,332
4843.0,All,36,4.0,156,3,2,3,323
4843.0,Country 2,36,4.0,156,3,2,3,323
4844.0,All,36,4.0,156,3,2,3,323
4844.0,Country 2,36,4.0,156,3,2,3,323
4845.0,All,36,4.0,356,3,2,2,322
4845.0,Country 2,36,4.0,356,3,2,2,322
4846.0,All,67,3.0,267,3,3,2,332
4846.0,Country 2,67,3.0,267,3,3,2,332
4847.0,All,7,5.0,445,1,2,1,121
4847.0,Country 2,7,5.0,445,1,2,1,121
4848.0,All,67,3.0,267,3,3,2,332
4848.0,Country 2,67,3.0,267,3,3,2,332
4849.0,All,98,2.0,178,3,3,3,333
4849.0,Country 2,98,2.0,178,3,3,3,333
4850.0,All,128,1.0,89,4,4,4,444
4850.0,Country 2,128,1.0,89,4,4,4,444
4854.0,All,98,2.0,78,3,3,4,334
4854.0,Country 1,98,2.0,78,3,3,4,334
4856.0,All,98,2.0,78,3,3,4,334
4856.0,Country 1,98,2.0,78,3,3,4,334
4857.0,All,36,4.0,156,3,2,3,323
4857.0,Country 1,36,4.0,156,3,2,3,323
4858.0,All,128,1.0,39,4,4,4,444
4858.0,Country 1,128,1.0,39,4,4,4,444
4861.0,All,7,5.0,195,1,2,2,122
4861.0,Country 1,7,5.0,195,1,2,2,122
4865.0,All,6,5.0,195,1,2,2,122
4865.0,Country 2,6,5.0,195,1,2,2,122
4866.0,All,6,5.0,195,1,2,2,122
4866.0,Country 2,6,5.0,195,1,2,2,122
4867.0,All,35,4.0,356,3,2,2,322
4867.0,Country 2,35,4.0,356,3,2,2,322
4868.0,All,127,1.0,39,4,4,4,444
4868.0,Country 2,127,1.0,39,4,4,4,444
4869.0,All,127,1.0,39,4,4,4,444
4869.0,Country 2,127,1.0,39,4,4,4,444
4870.0,All,127,1.0,39,4,4,4,444
4870.0,Country 2,127,1.0,39,4,4,4,444
4871.0,All,127,1.0,39,4,4,4,444
4871.0,Country 2,127,1.0,39,4,4,4,444
4872.0,All,127,1.0,89,4,4,4,444
4872.0,Country 2,127,1.0,89,4,4,4,444
4873.0,All,66,3.0,117,3,3,3,333
4873.0,Country 1,66,3.0,117,3,3,3,333
4874.0,All,6,5.0,195,1,2,2,122
4874.0,Country 1,6,5.0,195,1,2,2,122
4875.0,All,6,5.0,195,1,2,2,122
4875.0,Country 1,6,5.0,195,1,2,2,122
4876.0,All,6,5.0,195,1,2,2,122
4876.0,Country 1,6,5.0,195,1,2,2,122
4878.0,All,35,4.0,156,3,2,3,323
4878.0,Country 1,35,4.0,156,3,2,3,323
4879.0,All,127,1.0,39,4,4,4,444
4879.0,Country 1,127,1.0,39,4,4,4,444
4880.0,All,34,4.0,156,3,2,3,323
4880.0,Country 2,34,4.0,156,3,2,3,323
4881.0,All,5,5.0,195,1,2,2,122
4881.0,Country 2,5,5.0,195,1,2,2,122
4882.0,All,126,1.0,89,4,4,4,444
4882.0,Country 2,126,1.0,89,4,4,4,444
4883.0,All,126,1.0,89,4,4,4,444
4883.0,Country 2,126,1.0,89,4,4,4,444
4884.0,All,126,1.0,89,4,4,4,444
4884.0,Country 2,126,1.0,89,4,4,4,444
4885.0,All,126,1.0,89,4,4,4,444
4885.0,Country 2,126,1.0,89,4,4,4,444
4886.0,All,126,1.0,89,4,4,4,444
4886.0,Country 2,126,1.0,89,4,4,4,444
4887.0,All,126,1.0,89,4,4,4,444
4887.0,Country 2,126,1.0,89,4,4,4,444
4888.0,All,126,1.0,39,4,4,4,444
4888.0,Country 2,126,1.0,39,4,4,4,444
4889.0,All,96,2.0,78,3,3,4,334
4889.0,Country 1,96,2.0,78,3,3,4,334
4891.0,All,34,4.0,396,3,2,1,321
4891.0,Country 1,34,4.0,396,3,2,1,321
4892.0,All,126,1.0,39,4,4,4,444
4892.0,Country 1,126,1.0,39,4,4,4,444
4893.0,All,34,4.0,356,3,2,2,322
4893.0,Country 1,34,4.0,356,3,2,2,322
4894.0,All,126,1.0,39,4,4,4,444
4894.0,Country 1,126,1.0,39,4,4,4,444
4896.0,All,64,3.0,117,3,3,3,333
4896.0,Country 2,64,3.0,117,3,3,3,333
4897.0,All,33,4.0,356,2,2,2,222
4897.0,Country 2,33,4.0,356,2,2,2,222
4898.0,All,95,2.0,178,3,3,3,333
4898.0,Country 2,95,2.0,178,3,3,3,333
4899.0,All,125,1.0,39,4,4,4,444
4899.0,Country 2,125,1.0,39,4,4,4,444
4901.0,All,95,2.0,78,3,3,4,334
4901.0,Country 1,95,2.0,78,3,3,4,334
4903.0,All,64,3.0,267,3,3,2,332
4903.0,Country 1,64,3.0,267,3,3,2,332
4904.0,All,4,5.0,445,1,2,1,121
4904.0,Country 1,4,5.0,445,1,2,1,121
4906.0,All,32,4.0,156,2,2,3,223
4906.0,Country 2,32,4.0,156,2,2,3,223
4907.0,All,94,2.0,78,3,3,4,334
4907.0,Country 2,94,2.0,78,3,3,4,334
4908.0,All,3,5.0,195,1,2,2,122
4908.0,Country 2,3,5.0,195,1,2,2,122
4909.0,All,32,4.0,356,2,2,2,222
4909.0,Country 2,32,4.0,356,2,2,2,222
4910.0,All,3,5.0,445,1,2,1,121
4910.0,Country 2,3,5.0,445,1,2,1,121
4911.0,All,3,5.0,445,1,2,1,121
4911.0,Country 2,3,5.0,445,1,2,1,121
4912.0,All,124,1.0,89,4,4,4,444
4912.0,Country 2,124,1.0,89,4,4,4,444
4915.0,All,3,5.0,195,1,2,2,122
4915.0,Country 1,3,5.0,195,1,2,2,122
4916.0,All,3,5.0,195,1,2,2,122
4916.0,Country 1,3,5.0,195,1,2,2,122
4917.0,All,3,5.0,195,1,2,2,122
4917.0,Country 1,3,5.0,195,1,2,2,122
4918.0,All,3,5.0,195,1,2,2,122
4918.0,Country 1,3,5.0,195,1,2,2,122
4919.0,All,3,5.0,195,1,2,2,122
4919.0,Country 1,3,5.0,195,1,2,2,122
4920.0,All,124,1.0,39,4,4,4,444
4920.0,Country 1,124,1.0,39,4,4,4,444
4921.0,All,3,5.0,445,1,2,1,121
4921.0,Country 1,3,5.0,445,1,2,1,121
4924.0,All,93,2.0,78,3,3,4,334
4924.0,Country 2,93,2.0,78,3,3,4,334
4925.0,All,93,2.0,78,3,3,4,334
4925.0,Country 2,93,2.0,78,3,3,4,334
4926.0,All,93,2.0,78,3,3,4,334
4926.0,Country 2,93,2.0,78,3,3,4,334
4927.0,All,93,2.0,78,3,3,4,334
4927.0,Country 2,93,2.0,78,3,3,4,334
4928.0,All,31,4.0,156,2,2,3,223
4928.0,Country 2,31,4.0,156,2,2,3,223
4929.0,All,62,3.0,267,3,3,2,332
4929.0,Country 2,62,3.0,267,3,3,2,332
4930.0,All,62,3.0,267,3,3,2,332
4930.0,Country 2,62,3.0,267,3,3,2,332
4931.0,All,62,3.0,267,3,3,2,332
4931.0,Country 2,62,3.0,267,3,3,2,332
4932.0,All,62,3.0,267,3,3,2,332
4932.0,Country 2,62,3.0,267,3,3,2,332
4933.0,All,93,2.0,178,3,3,3,333
4933.0,Country 2,93,2.0,178,3,3,3,333
4934.0,All,123,1.0,89,4,4,4,444
4934.0,Country 2,123,1.0,89,4,4,4,444
4935.0,All,93,2.0,178,3,3,3,333
4935.0,Country 2,93,2.0,178,3,3,3,333
4936.0,All,123,1.0,89,4,4,4,444
4936.0,Country 2,123,1.0,89,4,4,4,444
4937.0,All,123,1.0,89,4,4,4,444
4937.0,Country 2,123,1.0,89,4,4,4,444
4938.0,All,123,1.0,89,4,4,4,444
4938.0,Country 2,123,1.0,89,4,4,4,444
4942.0,All,2,4.0,156,1,2,3,123
4942.0,Country 1,2,4.0,156,1,2,3,123
4944.0,All,2,4.0,356,1,2,2,122
4944.0,Country 1,2,4.0,356,1,2,2,122
4945.0,All,2,4.0,356,1,2,2,122
4945.0,Country 1,2,4.0,356,1,2,2,122
4946.0,All,31,4.0,396,2,2,1,221
4946.0,Country 1,31,4.0,396,2,2,1,221
4947.0,All,123,1.0,39,4,4,4,444
4947.0,Country 1,123,1.0,39,4,4,4,444
4948.0,All,123,1.0,39,4,4,4,444
4948.0,Country 1,123,1.0,39,4,4,4,444
4949.0,All,62,3.0,117,3,3,3,333
4949.0,Country 1,62,3.0,117,3,3,3,333
4950.0,All,123,1.0,89,4,4,4,444
4950.0,Country 1,123,1.0,89,4,4,4,444
4951.0,All,62,3.0,297,3,3,2,332
4951.0,Country 1,62,3.0,297,3,3,2,332
4952.0,All,123,1.0,39,4,4,4,444
4952.0,Country 1,123,1.0,39,4,4,4,444
4953.0,All,123,1.0,39,4,4,4,444
4953.0,Country 1,123,1.0,39,4,4,4,444
4954.0,All,93,2.0,78,3,3,4,334
4954.0,Country 1,93,2.0,78,3,3,4,334
4955.0,All,123,1.0,89,4,4,4,444
4955.0,Country 1,123,1.0,89,4,4,4,444
4957.0,All,60,3.0,117,3,3,3,333
4957.0,Country 2,60,3.0,117,3,3,3,333
4958.0,All,122,1.0,39,4,4,4,444
4958.0,Country 2,122,1.0,39,4,4,4,444
4959.0,All,122,1.0,39,4,4,4,444
4959.0,Country 2,122,1.0,39,4,4,4,444
4960.0,All,60,3.0,117,3,3,3,333
4960.0,Country 2,60,3.0,117,3,3,3,333
4961.0,All,60,3.0,117,3,3,3,333
4961.0,Country 2,60,3.0,117,3,3,3,333
4962.0,All,31,4.0,156,2,2,3,223
4962.0,Country 2,31,4.0,156,2,2,3,223
4963.0,All,31,4.0,156,2,2,3,223
4963.0,Country 2,31,4.0,156,2,2,3,223
4964.0,All,31,4.0,156,2,2,3,223
4964.0,Country 2,31,4.0,156,2,2,3,223
4965.0,All,31,4.0,156,2,2,3,223
4965.0,Country 2,31,4.0,156,2,2,3,223
4966.0,All,122,1.0,89,4,4,4,444
4966.0,Country 2,122,1.0,89,4,4,4,444
4967.0,All,31,4.0,356,2,2,2,222
4967.0,Country 2,31,4.0,356,2,2,2,222
4969.0,All,122,1.0,39,4,4,4,444
4969.0,Country 2,122,1.0,39,4,4,4,444
4974.0,All,31,4.0,156,2,2,3,223
4974.0,Country 1,31,4.0,156,2,2,3,223
4976.0,All,31,4.0,356,2,2,2,222
4976.0,Country 1,31,4.0,356,2,2,2,222
4977.0,All,31,4.0,356,2,2,2,222
4977.0,Country 1,31,4.0,356,2,2,2,222
4978.0,All,52,3.0,117,3,3,3,333
4978.0,Country 2,52,3.0,117,3,3,3,333
4979.0,All,90,2.0,78,3,3,4,334
4979.0,Country 2,90,2.0,78,3,3,4,334
4980.0,All,59,3.0,117,3,3,3,333
4980.0,Country 2,59,3.0,117,3,3,3,333
4981.0,All,30,4.0,156,2,2,3,223
4981.0,Country 2,30,4.0,156,2,2,3,223
